Customer_ID,Age_Group,Gender,City_Tier,Income_Level,Connection_Type,Booking_Method,Booking_Frequency,Digital_Preference,Delivery_Days,Complaint,Overall_Satisfaction
1229,26-35,Female,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1230,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,2-3 months,1,6,1,1
1231,36-50,Male,Tier 2,20k-50k,Commercial,Mobile App,2-3 months,1,1,0,5
1232,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,0,1,0,5
1233,18-25,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,2,0,3
1234,18-25,Male,Tier 2,20k-50k,Domestic,Website,3-6 months,1,5,1,1
1235,26-35,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,1,0,5
1236,50+,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,2,0,3
1237,18-25,Female,Tier 1,<20k,Domestic,Mobile App,Monthly,1,2,0,3
1238,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,2,0,5
1239,18-25,Female,Tier 1,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,3
1240,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,4
1241,18-25,Female,Tier 2,20k-50k,Domestic,Call,3-6 months,1,2,1,4
1242,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,1,0,4
1243,36-50,Male,Tier 3,1L+,Domestic,Agent,Monthly,1,2,1,3
1244,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Call,Monthly,0,2,1,3
1245,36-50,Female,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,2,0,3
1246,50+,Female,Tier 2,1L+,Domestic,Mobile App,2-3 months,1,3,0,2
1247,26-35,Male,Tier 2,20k-50k,Commercial,Agent,2-3 months,0,3,1,3
1248,26-35,Male,Tier 2,1L+,Commercial,Agent,3-6 months,0,3,1,3
1249,26-35,Prefer not to say,Tier 3,1L+,Commercial,Mobile App,3-6 months,1,2,0,4
1250,50+,Female,Tier 2,50k-1L,Domestic,Website,2-3 months,1,4,1,3
1251,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,2
1252,26-35,Female,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,4
1253,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,2
1254,26-35,Male,Tier 1,20k-50k,Domestic,Website,Monthly,0,4,1,3
1255,18-25,Female,Tier 1,<20k,Domestic,Call,2-3 months,0,6,1,1
1256,26-35,Prefer not to say,Tier 3,20k-50k,Domestic,Agent,2-3 months,1,3,1,4
1257,26-35,Male,Tier 1,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,4
1258,36-50,Male,Tier 3,<20k,Commercial,Mobile App,3-6 months,0,2,0,4
1259,50+,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,Monthly,1,3,0,4
1260,36-50,Female,Tier 2,<20k,Domestic,Agent,Monthly,1,3,1,4
1261,36-50,Female,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,3
1262,36-50,Male,Tier 2,1L+,Commercial,Mobile App,3-6 months,1,1,0,5
1263,36-50,Female,Tier 2,1L+,Domestic,Mobile App,Monthly,1,3,0,3
1264,36-50,Female,Tier 2,20k-50k,Domestic,Agent,3-6 months,0,5,1,1
1265,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,0,1,0,5
1266,36-50,Male,Tier 2,50k-1L,Commercial,Mobile App,2-3 months,1,1,0,5
1267,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1268,50+,Female,Tier 3,20k-50k,Domestic,Website,2-3 months,1,6,1,1
1269,18-25,Male,Tier 3,<20k,Domestic,Agent,Monthly,0,5,1,1
1270,26-35,Male,Tier 2,1L+,Domestic,Agent,Monthly,1,6,1,1
1271,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,2,0,5
1272,26-35,Female,Tier 2,20k-50k,Commercial,Mobile App,Monthly,0,2,0,4
1273,36-50,Female,Tier 2,50k-1L,Commercial,Website,2-3 months,1,4,1,1
1274,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,5
1275,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,3,0,2
1276,50+,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,3,0,2
1277,18-25,Male,Tier 2,<20k,Domestic,Website,3-6 months,1,5,1,1
1278,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,5
1279,18-25,Female,Tier 2,20k-50k,Domestic,Call,3-6 months,1,3,1,4
1280,50+,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,1,2,1,3
1281,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
1282,36-50,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,3
1283,18-25,Male,Tier 1,20k-50k,Domestic,Website,2-3 months,0,2,0,4
1284,18-25,Female,Tier 2,50k-1L,Domestic,Website,Monthly,1,2,0,4
1285,36-50,Female,Tier 1,50k-1L,Domestic,Agent,2-3 months,0,4,1,1
1286,26-35,Female,Tier 1,50k-1L,Domestic,Call,2-3 months,1,6,1,1
1287,26-35,Prefer not to say,Tier 2,50k-1L,Commercial,Mobile App,3-6 months,1,2,0,5
1288,26-35,Prefer not to say,Tier 1,<20k,Domestic,Website,Monthly,1,5,1,1
1289,50+,Prefer not to say,Tier 1,20k-50k,Commercial,Mobile App,3-6 months,1,3,0,3
1290,18-25,Female,Tier 1,1L+,Commercial,Agent,Monthly,1,4,1,1
1291,18-25,Female,Tier 3,20k-50k,Domestic,Website,3-6 months,0,3,0,2
1292,18-25,Prefer not to say,Tier 3,<20k,Domestic,Call,Monthly,1,3,1,2
1293,50+,Male,Tier 2,20k-50k,Domestic,Agent,Monthly,0,5,1,1
1294,18-25,Female,Tier 3,<20k,Commercial,Agent,Monthly,1,5,1,1
1295,50+,Male,Tier 2,<20k,Commercial,Mobile App,2-3 months,1,1,0,5
1296,26-35,Male,Tier 2,1L+,Domestic,Call,2-3 months,0,2,1,4
1297,36-50,Female,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1298,18-25,Female,Tier 2,20k-50k,Domestic,Call,3-6 months,0,3,1,4
1299,18-25,Male,Tier 2,1L+,Domestic,Mobile App,Monthly,0,3,0,3
1300,26-35,Male,Tier 2,1L+,Domestic,Mobile App,Monthly,1,1,0,5
1301,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,2-3 months,0,6,1,1
1302,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Website,2-3 months,0,2,0,3
1303,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,5
1304,26-35,Prefer not to say,Tier 3,50k-1L,Domestic,Call,3-6 months,1,3,1,4
1305,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Call,2-3 months,0,4,1,3
1306,36-50,Prefer not to say,Tier 2,50k-1L,Commercial,Website,3-6 months,1,3,0,4
1307,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,5
1308,50+,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,0,4,1,1
1309,18-25,Female,Tier 2,50k-1L,Domestic,Website,Monthly,1,5,1,1
1310,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1311,36-50,Male,Tier 2,50k-1L,Domestic,Website,2-3 months,1,5,1,1
1312,26-35,Male,Tier 1,20k-50k,Domestic,Website,Monthly,1,3,0,3
1313,18-25,Male,Tier 2,<20k,Domestic,Website,3-6 months,0,3,0,3
1314,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,2
1315,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,2,0,5
1316,50+,Female,Tier 1,20k-50k,Domestic,Agent,3-6 months,0,6,1,1
1317,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,3,0,3
1318,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Call,Monthly,1,4,1,2
1319,26-35,Male,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,5
1320,36-50,Female,Tier 3,<20k,Domestic,Mobile App,Monthly,1,3,0,2
1321,50+,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,1,0,5
1322,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Call,Monthly,1,3,1,3
1323,18-25,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,2
1324,26-35,Male,Tier 1,20k-50k,Domestic,Call,3-6 months,0,2,1,3
1325,18-25,Prefer not to say,Tier 2,1L+,Domestic,Call,3-6 months,0,5,1,1
1326,18-25,Female,Tier 2,20k-50k,Domestic,Call,Monthly,1,3,1,3
1327,18-25,Female,Tier 2,<20k,Commercial,Call,3-6 months,1,4,1,1
1328,18-25,Male,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,1,0,5
1329,26-35,Male,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,1,0,5
1330,18-25,Prefer not to say,Tier 3,1L+,Commercial,Mobile App,2-3 months,1,3,0,2
1331,26-35,Male,Tier 2,<20k,Domestic,Call,3-6 months,0,6,1,1
1332,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Call,2-3 months,1,6,1,1
1333,36-50,Female,Tier 1,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,5
1334,50+,Female,Tier 1,<20k,Commercial,Mobile App,2-3 months,0,2,0,3
1335,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,1,6,1,1
1336,26-35,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,3,0,3
1337,36-50,Female,Tier 1,20k-50k,Domestic,Website,3-6 months,1,3,0,3
1338,26-35,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,1,0,5
1339,26-35,Female,Tier 3,1L+,Domestic,Website,Monthly,0,3,0,3
1340,26-35,Prefer not to say,Tier 3,1L+,Domestic,Mobile App,Monthly,1,2,0,4
1341,36-50,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,2-3 months,1,3,0,3
1342,50+,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,3,0,3
1343,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,1,2,0,5
1344,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,5
1345,36-50,Male,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,2,0,4
1346,36-50,Male,Tier 1,20k-50k,Domestic,Call,2-3 months,1,6,1,1
1347,36-50,Female,Tier 1,20k-50k,Commercial,Mobile App,2-3 months,0,2,0,3
1348,36-50,Female,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,4,1,3
1349,50+,Female,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,3,0,3
1350,18-25,Female,Tier 2,1L+,Domestic,Website,Monthly,1,4,1,3
1351,50+,Female,Tier 1,1L+,Domestic,Call,3-6 months,0,5,1,1
1352,50+,Male,Tier 1,<20k,Commercial,Mobile App,3-6 months,1,2,0,5
1353,36-50,Female,Tier 2,<20k,Domestic,Mobile App,Monthly,0,1,0,5
1354,26-35,Female,Tier 2,1L+,Domestic,Mobile App,Monthly,1,2,0,3
1355,26-35,Male,Tier 2,1L+,Domestic,Mobile App,Monthly,0,1,0,4
1356,50+,Female,Tier 1,<20k,Domestic,Call,3-6 months,1,6,1,1
1357,50+,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,1,3,1,2
1358,36-50,Male,Tier 2,20k-50k,Domestic,Website,3-6 months,1,4,1,1
1359,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Call,2-3 months,1,4,1,1
1360,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Website,Monthly,1,4,1,2
1361,26-35,Prefer not to say,Tier 2,<20k,Domestic,Website,Monthly,1,5,1,1
1362,26-35,Prefer not to say,Tier 3,1L+,Domestic,Agent,Monthly,1,3,1,4
1363,18-25,Female,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,3,0,4
1364,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,0,2,0,3
1365,50+,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,2,0,5
1366,26-35,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,0,2,1,3
1367,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,5
1368,26-35,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,0,2,0,3
1369,18-25,Female,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,3
1370,26-35,Female,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,2
1371,36-50,Prefer not to say,Tier 1,<20k,Domestic,Agent,3-6 months,1,6,1,1
1372,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,5
1373,50+,Male,Tier 3,20k-50k,Domestic,Call,3-6 months,1,2,1,3
1374,26-35,Female,Tier 1,20k-50k,Domestic,Agent,3-6 months,0,5,1,1
1375,36-50,Male,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1376,18-25,Female,Tier 2,20k-50k,Domestic,Call,Monthly,1,2,1,3
1377,50+,Prefer not to say,Tier 3,<20k,Domestic,Agent,2-3 months,1,4,1,1
1378,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,0,2,0,3
1379,26-35,Female,Tier 2,20k-50k,Commercial,Mobile App,2-3 months,1,1,0,4
1380,26-35,Female,Tier 1,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,4
1381,26-35,Female,Tier 1,50k-1L,Domestic,Call,3-6 months,0,2,1,5
1382,50+,Male,Tier 1,20k-50k,Domestic,Call,3-6 months,0,2,1,3
1383,36-50,Male,Tier 2,<20k,Domestic,Mobile App,Monthly,1,1,0,4
1384,50+,Male,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,3,0,4
1385,18-25,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,1,0,5
1386,50+,Prefer not to say,Tier 2,<20k,Commercial,Agent,3-6 months,1,3,1,4
1387,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,0,3,0,3
1388,50+,Female,Tier 1,<20k,Domestic,Agent,3-6 months,1,2,1,4
1389,36-50,Prefer not to say,Tier 1,<20k,Commercial,Mobile App,Monthly,1,3,0,4
1390,18-25,Male,Tier 1,<20k,Domestic,Agent,Monthly,0,6,1,1
1391,26-35,Female,Tier 3,<20k,Domestic,Call,3-6 months,1,3,1,3
1392,26-35,Prefer not to say,Tier 2,<20k,Domestic,Call,3-6 months,1,4,1,1
1393,50+,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1394,26-35,Female,Tier 1,20k-50k,Domestic,Agent,3-6 months,0,3,1,3
1395,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,0,1,0,4
1396,26-35,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,2,0,4
1397,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Call,2-3 months,0,4,1,2
1398,36-50,Prefer not to say,Tier 2,20k-50k,Commercial,Agent,2-3 months,1,6,1,1
1399,50+,Prefer not to say,Tier 2,<20k,Domestic,Call,2-3 months,0,3,1,2
1400,18-25,Male,Tier 3,<20k,Domestic,Mobile App,3-6 months,1,1,0,4
1401,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Call,2-3 months,0,6,1,1
1402,36-50,Female,Tier 2,50k-1L,Domestic,Call,2-3 months,1,4,1,1
1403,18-25,Prefer not to say,Tier 3,<20k,Commercial,Website,Monthly,1,3,0,3
1404,26-35,Female,Tier 2,<20k,Domestic,Agent,2-3 months,0,3,1,4
1405,26-35,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,1,2,1,5
1406,50+,Female,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,3
1407,26-35,Female,Tier 1,<20k,Commercial,Agent,2-3 months,0,4,1,3
1408,18-25,Female,Tier 1,50k-1L,Domestic,Call,2-3 months,1,3,1,4
1409,36-50,Male,Tier 2,50k-1L,Domestic,Website,3-6 months,1,2,0,3
1410,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,2,0,4
1411,50+,Prefer not to say,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,0,2,0,5
1412,26-35,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,3,0,2
1413,18-25,Female,Tier 3,<20k,Domestic,Call,Monthly,1,6,1,1
1414,50+,Prefer not to say,Tier 3,20k-50k,Domestic,Website,Monthly,1,3,0,2
1415,26-35,Male,Tier 1,<20k,Domestic,Mobile App,2-3 months,0,3,0,4
1416,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,1,5,1,2
1417,18-25,Male,Tier 1,1L+,Commercial,Call,3-6 months,0,4,1,2
1418,36-50,Female,Tier 2,1L+,Commercial,Agent,2-3 months,1,4,1,2
1419,18-25,Prefer not to say,Tier 3,<20k,Commercial,Mobile App,3-6 months,0,2,0,4
1420,18-25,Male,Tier 1,20k-50k,Domestic,Agent,Monthly,1,6,1,1
1421,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,1,0,5
1422,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,Monthly,1,3,1,3
1423,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,1,0,4
1424,36-50,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,Monthly,1,3,0,3
1425,50+,Male,Tier 2,<20k,Domestic,Agent,3-6 months,1,5,1,2
1426,26-35,Female,Tier 1,20k-50k,Commercial,Mobile App,Monthly,1,3,0,3
1427,36-50,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1428,36-50,Male,Tier 1,50k-1L,Commercial,Call,Monthly,1,3,1,3
1429,26-35,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,1,4,1,1
1430,36-50,Female,Tier 1,20k-50k,Domestic,Call,2-3 months,0,2,1,3
1431,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,0,1,0,5
1432,18-25,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,1,0,5
1433,26-35,Prefer not to say,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,0,3,0,2
1434,50+,Female,Tier 2,1L+,Commercial,Mobile App,2-3 months,1,1,0,4
1435,50+,Prefer not to say,Tier 2,1L+,Domestic,Website,Monthly,1,3,0,3
1436,26-35,Female,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,5
1437,26-35,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,Monthly,0,2,0,5
1438,18-25,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,3,0,4
1439,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,2
1440,36-50,Female,Tier 1,1L+,Domestic,Call,Monthly,1,2,1,4
1441,18-25,Male,Tier 1,<20k,Commercial,Call,3-6 months,0,3,1,2
1442,26-35,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,2,0,3
1443,50+,Male,Tier 1,50k-1L,Domestic,Mobile App,Monthly,1,1,0,4
1444,36-50,Female,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,3,0,2
1445,36-50,Female,Tier 1,20k-50k,Domestic,Agent,3-6 months,1,5,1,1
1446,18-25,Prefer not to say,Tier 3,50k-1L,Commercial,Call,Monthly,0,5,1,1
1447,50+,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,2,0,3
1448,50+,Prefer not to say,Tier 2,<20k,Commercial,Mobile App,3-6 months,1,3,0,4
1449,26-35,Male,Tier 2,50k-1L,Domestic,Agent,Monthly,1,2,1,3
1450,50+,Female,Tier 3,20k-50k,Domestic,Agent,3-6 months,1,5,1,1
1451,50+,Female,Tier 1,1L+,Commercial,Website,3-6 months,1,4,1,1
1452,18-25,Female,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,2,0,4
1453,50+,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,0,3,0,3
1454,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,0,2,0,4
1455,18-25,Male,Tier 2,20k-50k,Domestic,Agent,2-3 months,1,5,1,2
1456,18-25,Prefer not to say,Tier 1,<20k,Domestic,Website,Monthly,1,2,0,5
1457,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,3
1458,50+,Prefer not to say,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,2,0,3
1459,26-35,Male,Tier 1,20k-50k,Domestic,Mobile App,Monthly,0,1,0,4
1460,36-50,Prefer not to say,Tier 2,<20k,Commercial,Mobile App,Monthly,1,1,0,5
1461,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,3,0,3
1462,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Call,Monthly,1,3,1,3
1463,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,1,0,4
1464,36-50,Female,Tier 1,50k-1L,Domestic,Mobile App,2-3 months,1,2,0,3
1465,36-50,Prefer not to say,Tier 2,1L+,Domestic,Call,3-6 months,1,4,1,1
1466,26-35,Male,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,1,0,4
1467,26-35,Male,Tier 3,<20k,Domestic,Mobile App,3-6 months,0,3,0,4
1468,26-35,Male,Tier 2,<20k,Domestic,Mobile App,3-6 months,1,1,0,5
1469,50+,Male,Tier 1,<20k,Domestic,Agent,Monthly,1,4,1,3
1470,18-25,Male,Tier 2,50k-1L,Domestic,Agent,2-3 months,1,2,1,3
1471,18-25,Female,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,1,0,5
1472,26-35,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,1,3,1,4
1473,18-25,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,2,0,3
1474,26-35,Female,Tier 3,20k-50k,Domestic,Call,3-6 months,0,2,1,5
1475,50+,Female,Tier 2,20k-50k,Commercial,Agent,Monthly,0,6,1,1
1476,50+,Prefer not to say,Tier 1,<20k,Domestic,Agent,2-3 months,1,2,1,3
1477,36-50,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,2,0,3
1478,50+,Female,Tier 2,1L+,Domestic,Website,Monthly,0,4,1,2
1479,26-35,Prefer not to say,Tier 1,20k-50k,Commercial,Website,Monthly,1,2,0,3
1480,50+,Male,Tier 3,50k-1L,Commercial,Agent,Monthly,1,4,1,3
1481,36-50,Male,Tier 2,20k-50k,Domestic,Call,2-3 months,0,4,1,3
1482,18-25,Female,Tier 3,<20k,Domestic,Mobile App,2-3 months,1,3,0,2
1483,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,2,0,4
1484,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,4
1485,36-50,Female,Tier 1,<20k,Domestic,Mobile App,2-3 months,1,2,0,4
1486,36-50,Male,Tier 2,20k-50k,Domestic,Agent,3-6 months,1,3,1,4
1487,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Call,3-6 months,1,6,1,1
1488,18-25,Male,Tier 2,20k-50k,Domestic,Website,3-6 months,0,3,0,3
1489,18-25,Male,Tier 1,20k-50k,Domestic,Mobile App,2-3 months,1,3,0,2
1490,18-25,Female,Tier 1,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,3
1491,18-25,Female,Tier 1,50k-1L,Commercial,Agent,2-3 months,1,5,1,1
1492,36-50,Female,Tier 2,50k-1L,Domestic,Mobile App,3-6 months,1,2,0,4
1493,36-50,Female,Tier 1,<20k,Domestic,Mobile App,3-6 months,1,2,0,3
1494,26-35,Prefer not to say,Tier 2,1L+,Domestic,Website,Monthly,1,6,1,1
1495,26-35,Prefer not to say,Tier 2,<20k,Domestic,Agent,3-6 months,0,5,1,1
1496,18-25,Prefer not to say,Tier 3,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,4
1497,50+,Female,Tier 2,<20k,Domestic,Agent,2-3 months,1,4,1,3
1498,50+,Female,Tier 1,20k-50k,Domestic,Call,Monthly,1,5,1,1
1499,36-50,Female,Tier 2,20k-50k,Domestic,Agent,Monthly,1,3,1,3
1500,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Agent,Monthly,0,5,1,2
1501,36-50,Female,Tier 2,20k-50k,Commercial,Mobile App,2-3 months,1,3,0,3
1502,26-35,Male,Tier 3,<20k,Domestic,Call,Monthly,1,2,1,3
1503,26-35,Male,Tier 3,20k-50k,Commercial,Mobile App,Monthly,1,1,0,5
1504,36-50,Female,Tier 1,50k-1L,Domestic,Mobile App,2-3 months,1,3,0,2
1505,36-50,Male,Tier 1,1L+,Domestic,Website,Monthly,1,2,0,4
1506,36-50,Male,Tier 2,<20k,Domestic,Call,3-6 months,0,2,1,3
1507,50+,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,3-6 months,1,2,1,3
1508,26-35,Female,Tier 1,50k-1L,Domestic,Agent,3-6 months,1,6,1,1
1509,50+,Female,Tier 2,20k-50k,Domestic,Website,3-6 months,1,2,0,3
1510,50+,Prefer not to say,Tier 2,<20k,Domestic,Agent,3-6 months,1,3,1,4
1511,36-50,Male,Tier 1,50k-1L,Domestic,Mobile App,3-6 months,1,3,0,3
1512,36-50,Male,Tier 2,1L+,Domestic,Mobile App,3-6 months,1,2,0,5
1513,18-25,Female,Tier 3,20k-50k,Commercial,Mobile App,3-6 months,1,2,0,4
1514,18-25,Male,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,4
1515,50+,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,0,3,0,3
1516,26-35,Prefer not to say,Tier 2,<20k,Domestic,Call,2-3 months,1,3,1,3
1517,36-50,Female,Tier 3,50k-1L,Domestic,Call,3-6 months,1,5,1,1
1518,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Website,2-3 months,0,3,0,4
1519,50+,Prefer not to say,Tier 2,<20k,Domestic,Agent,2-3 months,1,5,1,1
1520,18-25,Female,Tier 2,50k-1L,Domestic,Call,3-6 months,1,2,1,3
1521,26-35,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,3,0,4
1522,18-25,Prefer not to say,Tier 2,1L+,Commercial,Mobile App,2-3 months,0,3,0,4
1523,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,2,0,4
1524,18-25,Male,Tier 1,<20k,Domestic,Agent,3-6 months,1,5,1,1
1525,18-25,Female,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,0,2,0,3
1526,36-50,Female,Tier 2,20k-50k,Domestic,Agent,3-6 months,1,5,1,1
1527,36-50,Female,Tier 1,<20k,Domestic,Call,2-3 months,0,3,1,3
1528,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,Monthly,1,3,0,2
1529,26-35,Male,Tier 1,20k-50k,Commercial,Mobile App,2-3 months,1,3,0,4
1530,50+,Female,Tier 1,50k-1L,Domestic,Mobile App,Monthly,0,1,0,5
